Computer_DateTime,Seconds_Elapsed,RPM,Speed_MPH,Throttle_Pct,Yellow_Wire,Green_Wire,Arduino_Millis,OBD_Connected,Arduino_Connected
2026-03-02 00:49:50.396,635.306,1151,26.1,21.6,0,0,632470,1,1
2026-03-02 00:49:50.496,635.406,1151,27.3,21.6,0,0,632568,1,1
2026-03-02 00:49:50.597,635.507,1160,27.3,21.6,0,0,632671,1,1
2026-03-02 00:49:50.697,635.607,1162,27.3,21.6,0,0,632769,1,1
2026-03-02 00:49:50.798,635.708,1161,27.3,21.6,0,0,632870,1,1
2026-03-02 00:49:50.898,635.808,1154,27.3,22.0,0,0,632969,1,1
2026-03-02 00:49:50.999,635.909,1159,26.7,22.0,0,0,633071,1,1
2026-03-02 00:49:51.099,636.009,1171,26.7,21.6,0,0,633169,1,1
2026-03-02 00:49:51.200,636.110,1180,26.7,21.2,0,0,633272,1,1
2026-03-02 00:49:51.300,636.210,1173,26.7,21.2,0,0,633369,1,1
2026-03-02 00:49:51.401,636.311,1175,26.7,20.8,0,0,633472,1,1
2026-03-02 00:49:51.501,636.411,1172,26.7,20.8,0,0,633570,1,1
2026-03-02 00:49:51.601,636.511,1170,26.7,20.8,0,0,633672,1,1
2026-03-02 00:49:51.702,636.612,1169,26.7,20.4,0,0,633771,1,1
2026-03-02 00:49:51.802,636.712,1166,26.7,19.6,0,0,633872,1,1
2026-03-02 00:49:51.903,636.813,1160,28.0,17.6,0,0,633970,1,1
2026-03-02 00:49:52.003,636.913,1144,28.0,16.5,0,0,634073,1,1
2026-03-02 00:49:52.103,637.014,1138,28.0,16.5,0,0,634171,1,1
2026-03-02 00:49:52.204,637.114,1136,28.0,16.9,0,0,634273,1,1
2026-03-02 00:49:52.304,637.215,1140,28.0,16.9,0,0,634371,1,1
2026-03-02 00:49:52.405,637.315,1136,28.0,16.9,0,0,634473,1,1
2026-03-02 00:49:52.505,637.415,1135,28.0,16.9,0,0,634575,1,1
2026-03-02 00:49:52.606,637.516,1130,28.0,16.9,0,0,634674,1,1
2026-03-02 00:49:52.706,637.616,1122,28.0,16.9,0,0,634776,1,1
2026-03-02 00:49:52.807,637.717,1120,28.0,16.9,0,0,634874,1,1
2026-03-02 00:49:52.907,637.817,1129,28.0,16.9,0,0,634976,1,1
2026-03-02 00:49:53.008,637.918,1120,28.0,16.9,0,0,635074,1,1
2026-03-02 00:49:53.108,638.018,1121,28.0,16.9,0,0,635175,1,1
2026-03-02 00:49:53.208,638.118,1125,28.0,17.6,0,0,635275,1,1
2026-03-02 00:49:53.309,638.219,1121,28.0,18.8,0,0,635377,1,1
2026-03-02 00:49:53.409,638.319,1132,28.0,19.6,0,0,635474,1,1
2026-03-02 00:49:53.510,638.420,1130,28.0,21.6,0,0,635577,1,1
2026-03-02 00:49:53.610,638.520,1120,28.0,22.0,0,0,635674,1,1
2026-03-02 00:49:53.710,638.620,1269,28.0,22.0,0,0,635778,1,1
2026-03-02 00:49:53.811,638.721,1329,27.3,22.0,0,0,635876,1,1
2026-03-02 00:49:53.911,638.821,1327,27.3,21.6,0,0,635977,1,1
2026-03-02 00:49:54.012,638.922,1355,27.3,21.6,0,0,636076,1,1
2026-03-02 00:49:54.112,639.022,1369,27.3,21.6,0,0,636178,1,1
2026-03-02 00:49:54.212,639.122,1372,27.3,21.2,0,0,636275,1,1
2026-03-02 00:49:54.313,639.223,1370,27.3,21.2,0,0,636379,1,1
2026-03-02 00:49:54.413,639.323,1352,27.3,21.2,0,0,636476,1,1
2026-03-02 00:49:54.514,639.424,1334,27.3,20.8,0,0,636578,1,1
2026-03-02 00:49:54.614,639.524,1311,27.3,21.2,0,0,636677,1,1
2026-03-02 00:49:54.714,639.625,1294,27.3,20.8,0,0,636778,1,1
2026-03-02 00:49:54.815,639.725,1282,27.3,20.8,0,0,636878,1,1
2026-03-02 00:49:54.915,639.825,1272,27.3,20.4,0,0,636979,1,1
2026-03-02 00:49:55.016,639.926,1262,27.3,20.0,0,0,637078,1,1
2026-03-02 00:49:55.116,640.026,1248,27.3,20.0,0,0,637179,1,1
2026-03-02 00:49:55.217,640.127,1246,27.3,19.2,0,0,637281,1,1
2026-03-02 00:49:55.318,640.228,1236,27.3,17.6,0,0,637379,1,1
2026-03-02 00:49:55.418,640.328,1222,27.3,16.5,0,0,637483,1,1
2026-03-02 00:49:55.518,640.428,1184,27.3,16.5,0,0,637580,1,1
2026-03-02 00:49:55.619,640.529,1147,27.3,16.9,0,0,637682,1,1
2026-03-02 00:49:55.719,640.629,1144,27.3,16.9,0,0,637779,1,1
2026-03-02 00:49:55.820,640.730,1142,27.3,16.9,0,0,637882,1,1
2026-03-02 00:49:55.920,640.830,1145,27.3,16.9,0,0,637981,1,1
2026-03-02 00:49:56.021,640.931,1139,27.3,17.3,0,0,638083,1,1
2026-03-02 00:49:56.121,641.031,1138,27.3,17.6,0,0,638181,1,1
2026-03-02 00:49:56.221,641.131,1134,27.3,18.0,0,0,638282,1,1
2026-03-02 00:49:56.322,641.232,1154,27.3,18.4,0,0,638381,1,1
2026-03-02 00:49:56.423,641.333,1182,27.3,18.4,0,0,638484,1,1
2026-03-02 00:49:56.523,641.433,1215,27.3,18.0,0,0,638584,1,1
2026-03-02 00:49:56.624,641.534,1206,27.3,17.3,0,0,638684,1,1
2026-03-02 00:49:56.724,641.634,1184,27.3,18.4,0,0,638784,1,1
2026-03-02 00:49:56.825,641.735,1181,27.3,18.4,0,0,638883,1,1
2026-03-02 00:49:56.925,641.835,1198,27.3,18.0,0,0,638986,1,1
2026-03-02 00:49:57.026,641.936,1204,27.3,18.4,0,0,639084,1,1
2026-03-02 00:49:57.126,642.036,1198,27.3,18.8,0,0,639186,1,1
2026-03-02 00:49:57.226,642.137,1202,27.3,21.2,0,0,639285,1,1
2026-03-02 00:49:57.327,642.237,1234,27.3,21.6,0,0,639386,1,1
2026-03-02 00:49:57.427,642.337,1263,27.3,21.6,0,0,639484,1,1
2026-03-02 00:49:57.528,642.438,1280,27.3,22.0,0,0,639587,1,1
2026-03-02 00:49:57.628,642.538,1311,26.7,22.0,0,0,639685,1,1
2026-03-02 00:49:57.729,642.639,1345,26.7,21.6,0,0,639788,1,1
2026-03-02 00:49:57.829,642.739,1367,26.7,21.6,0,0,639885,1,1
2026-03-02 00:49:57.929,642.839,1372,26.7,21.6,0,0,639987,1,1
2026-03-02 00:49:58.030,642.940,1374,26.7,21.6,0,0,640086,1,1
2026-03-02 00:49:58.130,643.040,1369,26.7,21.6,0,0,640188,1,1
2026-03-02 00:49:58.231,643.141,1368,26.7,21.2,0,0,640286,1,1
2026-03-02 00:49:58.331,643.241,1360,26.7,21.2,0,0,640388,1,1
2026-03-02 00:49:58.432,643.342,1347,26.7,20.8,0,0,640486,1,1
2026-03-02 00:49:58.532,643.442,1322,28.0,20.0,0,0,640588,1,1
2026-03-02 00:49:58.632,643.542,1295,28.0,19.6,0,0,640691,1,1
2026-03-02 00:49:58.733,643.643,1267,28.0,19.6,0,0,640789,1,1
2026-03-02 00:49:58.833,643.743,1251,28.0,19.6,0,0,640889,1,1
2026-03-02 00:49:58.934,643.844,1244,28.0,20.0,0,0,640989,1,1
2026-03-02 00:49:59.034,643.944,1248,28.0,20.4,0,0,641089,1,1
2026-03-02 00:49:59.135,644.045,1254,28.0,20.4,0,0,641188,1,1
2026-03-02 00:49:59.235,644.145,1257,28.0,20.4,0,0,641292,1,1
2026-03-02 00:49:59.335,644.245,1254,28.0,20.4,0,0,641390,1,1
2026-03-02 00:49:59.436,644.346,1250,29.2,20.4,0,0,641491,1,1
2026-03-02 00:49:59.536,644.446,1242,29.2,20.4,0,0,641590,1,1
2026-03-02 00:49:59.637,644.547,1239,29.2,20.4,0,0,641691,1,1
2026-03-02 00:49:59.737,644.647,1236,29.2,20.4,0,0,641790,1,1
2026-03-02 00:49:59.837,644.747,1235,29.2,20.4,0,0,641893,1,1
2026-03-02 00:49:59.938,644.848,1233,28.6,20.0,0,0,641990,1,1
2026-03-02 00:50:00.038,644.948,1233,28.6,20.0,0,0,642093,1,1
2026-03-02 00:50:00.139,645.049,1235,28.6,20.0,0,0,642190,1,1
2026-03-02 00:50:00.239,645.149,1236,28.6,20.0,0,0,642293,1,1
2026-03-02 00:50:00.340,645.250,1236,28.6,19.6,0,0,642392,1,1
2026-03-02 00:50:00.440,645.350,1233,28.0,19.2,0,0,642493,1,1
2026-03-02 00:50:00.540,645.451,1226,28.0,19.6,0,0,642591,1,1
2026-03-02 00:50:00.641,645.551,1229,28.0,20.0,0,0,642694,1,1
2026-03-02 00:50:00.741,645.651,1234,28.0,20.4,0,0,642791,1,1
2026-03-02 00:50:00.842,645.752,1238,28.0,20.4,0,0,642894,1,1
2026-03-02 00:50:00.942,645.852,1239,28.0,20.4,0,0,642996,1,1
2026-03-02 00:50:01.043,645.953,1238,28.0,20.4,0,0,643094,1,1
2026-03-02 00:50:01.143,646.053,1241,28.0,20.4,0,0,643194,1,1
2026-03-02 00:50:01.244,646.154,1239,28.0,20.4,0,0,643294,1,1
2026-03-02 00:50:01.344,646.254,1244,29.2,20.4,0,0,643397,1,1
2026-03-02 00:50:01.445,646.355,1244,29.2,20.4,0,0,643494,1,1
2026-03-02 00:50:01.545,646.455,1244,29.2,20.4,0,0,643597,1,1
2026-03-02 00:50:01.646,646.556,1246,29.2,20.0,0,0,643695,1,1
2026-03-02 00:50:01.746,646.656,1247,29.2,20.0,0,0,643796,1,1
2026-03-02 00:50:01.846,646.756,1240,28.6,20.0,0,0,643895,1,1
2026-03-02 00:50:01.947,646.857,1236,28.6,19.6,0,0,643998,1,1
2026-03-02 00:50:02.047,646.957,1246,28.6,19.6,0,0,644096,1,1
2026-03-02 00:50:02.148,647.058,1272,28.6,19.6,0,0,644198,1,1
2026-03-02 00:50:02.248,647.158,1263,28.6,19.2,0,0,644295,1,1
2026-03-02 00:50:02.348,647.258,1254,28.6,19.2,0,0,644398,1,1
2026-03-02 00:50:02.449,647.359,1256,28.6,19.2,0,0,644497,1,1
2026-03-02 00:50:02.549,647.459,1259,28.6,19.2,0,0,644598,1,1
2026-03-02 00:50:02.650,647.560,1262,28.6,19.6,0,0,644697,1,1
2026-03-02 00:50:02.750,647.660,1263,28.6,19.6,0,0,644798,1,1
2026-03-02 00:50:02.850,647.760,1262,28.6,19.2,0,0,644896,1,1
2026-03-02 00:50:02.951,647.861,1262,28.6,19.2,0,0,644999,1,1
2026-03-02 00:50:03.051,647.961,1258,28.6,19.6,0,0,645097,1,1
2026-03-02 00:50:03.152,648.062,1258,28.6,20.0,0,0,645199,1,1
2026-03-02 00:50:03.252,648.162,1268,28.6,20.0,0,0,645298,1,1
2026-03-02 00:50:03.352,648.263,1279,28.6,19.6,0,0,645399,1,1
2026-03-02 00:50:03.453,648.363,1278,28.6,18.4,0,0,645497,1,1
2026-03-02 00:50:03.553,648.463,1270,28.6,16.9,0,0,645600,1,1
2026-03-02 00:50:03.654,648.564,1256,28.6,16.5,0,0,645698,1,1
2026-03-02 00:50:03.754,648.664,1216,29.8,16.9,0,0,645800,1,1
2026-03-02 00:50:03.855,648.765,1215,29.8,17.6,0,0,645902,1,1
2026-03-02 00:50:03.955,648.865,1269,29.8,18.0,0,0,646000,1,1
2026-03-02 00:50:04.055,648.965,1295,29.8,18.4,0,0,646100,1,1
2026-03-02 00:50:04.156,649.066,1284,29.8,18.4,0,0,646201,1,1
2026-03-02 00:50:04.256,649.166,1280,29.8,18.8,0,0,646300,1,1
2026-03-02 00:50:04.357,649.267,1288,29.8,19.2,0,0,646401,1,1
2026-03-02 00:50:04.457,649.367,1301,29.8,19.2,0,0,646503,1,1
2026-03-02 00:50:04.558,649.468,1299,29.8,19.2,0,0,646601,1,1
2026-03-02 00:50:04.658,649.568,1300,29.8,19.2,0,0,646704,1,1
2026-03-02 00:50:04.758,649.668,1303,29.8,19.2,0,0,646802,1,1
2026-03-02 00:50:04.859,649.769,1310,29.8,19.2,0,0,646903,1,1
2026-03-02 00:50:04.959,649.869,1311,29.8,19.2,0,0,647002,1,1
2026-03-02 00:50:05.060,649.970,1311,29.8,18.8,0,0,647104,1,1
2026-03-02 00:50:05.160,650.070,1312,29.8,18.8,0,0,647202,1,1
2026-03-02 00:50:05.260,650.171,1318,29.8,18.8,0,0,647305,1,1
2026-03-02 00:50:05.361,650.271,1316,29.8,18.8,0,0,647403,1,1
2026-03-02 00:50:05.461,650.371,1321,29.8,18.8,0,0,647504,1,1
2026-03-02 00:50:05.562,650.472,1321,29.8,19.2,0,0,647603,1,1
2026-03-02 00:50:05.662,650.572,1325,29.8,19.2,0,0,647704,1,1
2026-03-02 00:50:05.763,650.673,1326,29.8,18.4,0,0,647803,1,1
2026-03-02 00:50:05.863,650.773,1316,29.8,17.6,0,0,647906,1,1
2026-03-02 00:50:05.964,650.874,1307,29.8,17.6,0,0,648007,1,1
2026-03-02 00:50:06.064,650.974,1302,29.8,17.6,0,0,648105,1,1
2026-03-02 00:50:06.165,651.075,1304,29.8,18.0,0,0,648207,1,1
2026-03-02 00:50:06.265,651.175,1303,29.8,18.4,0,0,648306,1,1
2026-03-02 00:50:06.365,651.276,1312,29.8,18.8,0,0,648408,1,1
2026-03-02 00:50:06.466,651.376,1319,29.8,18.8,0,0,648506,1,1
2026-03-02 00:50:06.566,651.476,1320,29.8,18.8,0,0,648608,1,1
2026-03-02 00:50:06.667,651.577,1320,29.8,18.8,0,0,648707,1,1
2026-03-02 00:50:06.767,651.677,1322,29.8,18.8,0,1,648809,1,1
2026-03-02 00:50:06.868,651.778,1323,29.8,18.8,0,1,648907,1,1
2026-03-02 00:50:06.968,651.878,1324,29.8,19.2,0,1,649009,1,1
2026-03-02 00:50:07.068,651.978,1335,29.8,19.6,0,0,649107,1,1
2026-03-02 00:50:07.169,652.079,1341,29.8,20.0,0,0,649209,1,1
2026-03-02 00:50:07.269,652.179,1349,29.8,20.0,0,0,649307,1,1
2026-03-02 00:50:07.370,652.280,1355,29.8,20.0,0,0,649410,1,1
2026-03-02 00:50:07.470,652.380,1357,31.1,20.0,0,1,649508,1,1
2026-03-02 00:50:07.570,652.480,1357,31.1,20.0,0,1,649610,1,1
2026-03-02 00:50:07.671,652.581,1366,31.1,20.0,0,1,649708,1,1
2026-03-02 00:50:07.771,652.681,1370,31.1,19.6,0,0,649809,1,1
2026-03-02 00:50:07.872,652.782,1366,31.1,19.2,0,0,649909,1,1
2026-03-02 00:50:07.972,652.882,1358,30.4,19.2,0,0,650011,1,1
2026-03-02 00:50:08.072,652.982,1352,30.4,18.8,0,0,650108,1,1
2026-03-02 00:50:08.173,653.083,1358,30.4,18.8,0,1,650211,1,1
2026-03-02 00:50:08.273,653.183,1356,30.4,18.8,0,1,650308,1,1
2026-03-02 00:50:08.374,653.284,1353,30.4,18.8,0,1,650411,1,1
2026-03-02 00:50:08.474,653.384,1355,30.4,18.8,0,0,650510,1,1
2026-03-02 00:50:08.575,653.485,1354,30.4,18.8,0,0,650611,1,1
2026-03-02 00:50:08.675,653.585,1353,30.4,19.2,0,0,650710,1,1
2026-03-02 00:50:08.775,653.685,1356,30.4,19.2,0,0,650812,1,1
2026-03-02 00:50:08.876,653.786,1360,30.4,19.6,0,1,650912,1,1
2026-03-02 00:50:08.976,653.886,1362,30.4,19.6,0,1,651013,1,1
2026-03-02 00:50:09.077,653.987,1369,30.4,19.6,0,1,651112,1,1
2026-03-02 00:50:09.177,654.087,1371,30.4,17.3,0,0,651212,1,1
2026-03-02 00:50:09.278,654.188,1362,30.4,16.5,0,0,651315,1,1
2026-03-02 00:50:09.378,654.288,1338,30.4,16.5,0,0,651412,1,1
2026-03-02 00:50:09.479,654.389,1332,30.4,16.9,0,0,651514,1,1
2026-03-02 00:50:09.579,654.489,1322,30.4,16.9,0,1,651613,1,1
2026-03-02 00:50:09.679,654.589,1311,30.4,16.9,0,1,651715,1,1
2026-03-02 00:50:09.780,654.690,1296,30.4,16.9,0,1,651813,1,1
2026-03-02 00:50:09.880,654.790,1286,31.7,16.9,0,0,651915,1,1
2026-03-02 00:50:09.981,654.891,1272,31.7,16.9,0,0,652013,1,1
2026-03-02 00:50:10.081,654.991,1271,31.7,16.5,0,0,652116,1,1
2026-03-02 00:50:10.182,655.092,1275,31.7,16.5,0,0,652214,1,1
2026-03-02 00:50:10.282,655.192,1250,31.7,16.5,0,0,652316,1,1
2026-03-02 00:50:10.382,655.293,1257,31.7,16.5,0,0,652413,1,1
2026-03-02 00:50:10.483,655.393,1240,31.7,16.5,0,0,652516,1,1
2026-03-02 00:50:10.583,655.493,1236,31.7,16.9,0,0,652615,1,1
2026-03-02 00:50:10.684,655.594,1236,31.7,16.9,0,0,652717,1,1
2026-03-02 00:50:10.785,655.695,1240,31.1,16.9,0,0,652816,1,1
2026-03-02 00:50:10.885,655.795,1272,31.1,16.9,0,0,652916,1,1
2026-03-02 00:50:10.986,655.896,1268,31.1,16.9,0,0,653016,1,1
2026-03-02 00:50:11.086,655.996,1275,31.1,16.9,0,0,653117,1,1
2026-03-02 00:50:11.187,656.097,1272,31.1,16.9,0,0,653219,1,1
2026-03-02 00:50:11.287,656.197,1258,31.1,16.9,0,0,653318,1,1
2026-03-02 00:50:11.387,656.298,1280,31.1,16.9,0,0,653420,1,1
2026-03-02 00:50:11.488,656.398,1258,31.1,16.9,0,0,653517,1,1
2026-03-02 00:50:11.588,656.498,1253,31.1,16.9,0,0,653620,1,1
2026-03-02 00:50:11.689,656.599,1266,31.1,16.9,0,0,653718,1,1
2026-03-02 00:50:11.789,656.699,1257,31.1,18.0,0,0,653820,1,1
2026-03-02 00:50:11.889,656.800,1250,31.1,18.0,0,0,653919,1,1
2026-03-02 00:50:11.990,656.900,1254,31.1,18.0,0,0,654020,1,1
2026-03-02 00:50:12.090,657.000,1255,31.1,18.0,0,0,654118,1,1
2026-03-02 00:50:12.191,657.101,1248,30.4,18.0,0,0,654220,1,1
2026-03-02 00:50:12.291,657.201,1247,30.4,18.0,0,0,654319,1,1
2026-03-02 00:50:12.392,657.302,1236,30.4,18.0,0,0,654422,1,1
2026-03-02 00:50:12.492,657.402,1238,30.4,18.0,0,0,654519,1,1
2026-03-02 00:50:12.592,657.503,1234,30.4,18.0,0,0,654621,1,1
2026-03-02 00:50:12.693,657.603,1228,30.4,18.4,0,0,654721,1,1
2026-03-02 00:50:12.793,657.703,1230,30.4,18.0,0,0,654822,1,1
2026-03-02 00:50:12.894,657.804,1240,30.4,18.0,0,0,654924,1,1
2026-03-02 00:50:12.994,657.904,1230,30.4,18.0,0,0,655022,1,1
2026-03-02 00:50:13.095,658.005,1224,30.4,18.0,0,0,655124,1,1
2026-03-02 00:50:13.195,658.105,1234,30.4,17.6,0,0,655222,1,1
2026-03-02 00:50:13.296,658.206,1233,30.4,16.9,0,0,655324,1,1
2026-03-02 00:50:13.396,658.306,1227,30.4,17.3,0,0,655423,1,1
2026-03-02 00:50:13.497,658.407,1226,30.4,17.3,0,0,655524,1,1
2026-03-02 00:50:13.597,658.507,1230,29.8,17.3,0,0,655623,1,1
2026-03-02 00:50:13.698,658.608,1217,29.8,17.3,0,0,655725,1,1
2026-03-02 00:50:13.798,658.708,1228,29.8,17.3,0,0,655822,1,1
2026-03-02 00:50:13.899,658.809,1220,29.8,17.3,0,0,655926,1,1
2026-03-02 00:50:13.999,658.909,1221,29.8,17.3,0,0,656024,1,1
2026-03-02 00:50:14.099,659.009,1224,29.8,17.3,0,0,656125,1,1
2026-03-02 00:50:14.200,659.110,1215,29.8,17.3,0,0,656224,1,1
2026-03-02 00:50:14.300,659.210,1225,29.8,18.8,0,0,656325,1,1
2026-03-02 00:50:14.401,659.311,1222,29.8,19.2,0,0,656424,1,1
2026-03-02 00:50:14.501,659.411,1185,29.8,19.6,0,0,656527,1,1
2026-03-02 00:50:14.601,659.512,1268,29.8,19.2,0,0,656624,1,1
2026-03-02 00:50:14.702,659.612,1336,29.8,18.8,0,0,656727,1,1
2026-03-02 00:50:14.802,659.712,1308,29.8,18.0,0,0,656824,1,1
2026-03-02 00:50:14.903,659.813,1271,29.8,17.6,0,0,656926,1,1
2026-03-02 00:50:15.003,659.913,1267,29.8,17.6,0,0,657030,1,1
2026-03-02 00:50:15.104,660.014,1272,29.8,17.6,0,0,657127,1,1
2026-03-02 00:50:15.204,660.114,1270,29.8,17.6,0,0,657229,1,1
2026-03-02 00:50:15.304,660.215,1262,29.8,17.6,0,0,657328,1,1
2026-03-02 00:50:15.405,660.315,1257,29.8,17.6,0,0,657427,1,1
2026-03-02 00:50:15.505,660.415,1253,29.8,17.6,0,0,657528,1,1
2026-03-02 00:50:15.606,660.516,1252,29.8,17.6,0,0,657630,1,1
2026-03-02 00:50:15.706,660.616,1248,29.8,17.6,0,0,657728,1,1
2026-03-02 00:50:15.806,660.717,1238,29.8,17.3,0,0,657830,1,1
2026-03-02 00:50:15.907,660.817,1218,29.8,17.3,0,0,657928,1,1
2026-03-02 00:50:16.007,660.917,1213,29.8,17.3,0,0,658030,1,1
2026-03-02 00:50:16.108,661.018,1232,29.8,17.3,0,0,658128,1,1
2026-03-02 00:50:16.208,661.118,1225,29.8,17.3,0,0,658231,1,1
2026-03-02 00:50:16.308,661.219,1220,29.8,17.3,0,0,658329,1,1
2026-03-02 00:50:16.409,661.319,1230,29.8,17.3,0,0,658430,1,1
2026-03-02 00:50:16.509,661.419,1230,29.8,17.3,0,0,658529,1,1
2026-03-02 00:50:16.610,661.520,1219,29.8,17.3,0,0,658632,1,1
2026-03-02 00:50:16.710,661.620,1225,29.8,17.3,0,0,658729,1,1
2026-03-02 00:50:16.811,661.721,1230,29.8,17.3,0,0,658832,1,1
2026-03-02 00:50:16.911,661.821,1225,29.8,17.3,0,0,658929,1,1
2026-03-02 00:50:17.011,661.921,1228,29.8,17.3,0,0,659032,1,1
2026-03-02 00:50:17.112,662.022,1222,29.8,17.3,0,0,659130,1,1
2026-03-02 00:50:17.212,662.122,1232,29.8,17.3,0,0,659232,1,1
2026-03-02 00:50:17.313,662.223,1214,29.8,17.3,0,0,659331,1,1
2026-03-02 00:50:17.413,662.323,1219,29.8,17.3,0,0,659432,1,1
2026-03-02 00:50:17.514,662.424,1220,29.8,17.3,0,0,659530,1,1
2026-03-02 00:50:17.614,662.524,1219,29.8,17.3,0,0,659633,1,1
2026-03-02 00:50:17.714,662.625,1220,29.8,17.6,0,0,659731,1,1
2026-03-02 00:50:17.815,662.725,1212,29.8,17.6,0,0,659833,1,1
2026-03-02 00:50:17.915,662.825,1213,29.8,17.6,0,0,659936,1,1
2026-03-02 00:50:18.016,662.926,1208,29.8,17.6,0,0,660033,1,1
2026-03-02 00:50:18.116,663.026,1210,29.8,17.6,0,0,660134,1,1
2026-03-02 00:50:18.217,663.127,1206,29.8,17.6,0,0,660234,1,1
2026-03-02 00:50:18.317,663.227,1206,29.8,17.6,0,0,660334,1,1
2026-03-02 00:50:18.418,663.328,1202,29.8,17.6,0,0,660434,1,1
2026-03-02 00:50:18.518,663.428,1199,29.8,17.6,0,0,660536,1,1
2026-03-02 00:50:18.618,663.528,1199,29.8,17.6,0,0,660634,1,1
2026-03-02 00:50:18.719,663.629,1197,29.8,17.6,0,0,660737,1,1
2026-03-02 00:50:18.819,663.729,1191,29.8,17.6,0,0,660835,1,1
2026-03-02 00:50:18.920,663.830,1189,29.8,17.6,0,0,660937,1,1
2026-03-02 00:50:19.020,663.930,1186,29.8,18.0,0,0,661035,1,1
2026-03-02 00:50:19.120,664.030,1186,29.8,18.4,0,0,661137,1,1
2026-03-02 00:50:19.221,664.131,1188,29.8,18.0,0,0,661235,1,1
2026-03-02 00:50:19.321,664.231,1207,29.8,18.0,0,0,661338,1,1
2026-03-02 00:50:19.421,664.332,1200,29.8,18.0,0,0,661436,1,1
2026-03-02 00:50:19.522,664.432,1188,29.8,18.0,0,0,661537,1,1
2026-03-02 00:50:19.622,664.532,1202,29.8,18.4,0,0,661636,1,1
2026-03-02 00:50:19.723,664.633,1206,29.2,18.8,0,0,661738,1,1
2026-03-02 00:50:19.823,664.733,1222,29.2,18.4,0,0,661835,1,1
2026-03-02 00:50:19.923,664.834,1263,29.2,17.6,0,0,661939,1,1
2026-03-02 00:50:20.024,664.934,1247,29.2,17.6,0,0,662037,1,1
2026-03-02 00:50:20.124,665.034,1235,29.2,18.0,0,0,662138,1,1
2026-03-02 00:50:20.225,665.135,1226,29.2,18.4,0,0,662237,1,1
2026-03-02 00:50:20.325,665.235,1222,29.2,18.4,0,0,662338,1,1
2026-03-02 00:50:20.426,665.336,1195,29.2,18.4,0,0,662437,1,1
2026-03-02 00:50:20.526,665.436,1204,29.2,19.2,0,0,662540,1,1
2026-03-02 00:50:20.626,665.536,1205,29.2,19.2,0,0,662637,1,1
2026-03-02 00:50:20.727,665.637,1254,29.2,18.0,0,0,662739,1,1
2026-03-02 00:50:20.827,665.737,1288,29.2,17.3,0,0,662839,1,1
2026-03-02 00:50:20.928,665.838,1262,29.2,17.3,0,0,662939,1,1
2026-03-02 00:50:21.028,665.938,1221,29.2,17.6,0,0,663040,1,1
2026-03-02 00:50:21.129,666.039,1202,29.2,17.6,0,0,663140,1,1
2026-03-02 00:50:21.229,666.139,1212,29.2,17.6,0,0,663239,1,1
2026-03-02 00:50:21.329,666.240,1221,29.2,17.6,0,0,663341,1,1
2026-03-02 00:50:21.430,666.340,1205,29.2,17.6,0,0,663442,1,1
2026-03-02 00:50:21.530,666.440,1208,29.2,17.3,0,0,663541,1,1
2026-03-02 00:50:21.631,666.541,1212,28.6,17.3,0,0,663643,1,1
2026-03-02 00:50:21.731,666.641,1209,28.6,17.3,0,0,663741,1,1
2026-03-02 00:50:21.832,666.742,1197,28.6,17.3,0,0,663843,1,1
2026-03-02 00:50:21.932,666.842,1205,28.6,17.3,0,0,663941,1,1
2026-03-02 00:50:22.032,666.942,1216,28.6,17.3,0,0,664044,1,1
2026-03-02 00:50:22.133,667.043,1202,28.6,17.3,0,0,664141,1,1
2026-03-02 00:50:22.233,667.143,1216,28.6,17.3,0,0,664244,1,1
2026-03-02 00:50:22.334,667.244,1203,28.6,17.3,0,0,664342,1,1
2026-03-02 00:50:22.434,667.344,1214,28.6,17.3,0,0,664443,1,1
2026-03-02 00:50:22.535,667.445,1203,29.8,17.3,0,0,664542,1,1
2026-03-02 00:50:22.635,667.545,1211,29.8,17.3,0,0,664645,1,1
2026-03-02 00:50:22.735,667.645,1203,29.8,17.3,0,0,664742,1,1
2026-03-02 00:50:22.836,667.746,1207,29.8,16.5,0,0,664845,1,1
2026-03-02 00:50:22.936,667.846,1204,29.8,16.5,0,0,664942,1,1
2026-03-02 00:50:23.037,667.947,1204,29.8,16.5,0,0,665044,1,1
2026-03-02 00:50:23.137,668.047,1206,29.8,16.5,0,0,665144,1,1
2026-03-02 00:50:23.238,668.148,1205,29.8,16.5,0,0,665245,1,1
2026-03-02 00:50:23.338,668.248,1200,29.8,17.3,0,0,665344,1,1
2026-03-02 00:50:23.439,668.349,1185,29.8,17.3,0,0,665445,1,1
2026-03-02 00:50:23.539,668.449,1193,29.8,17.3,0,0,665543,1,1
2026-03-02 00:50:23.640,668.550,1190,29.8,17.3,0,0,665646,1,1
2026-03-02 00:50:23.740,668.650,1186,29.8,17.3,0,0,665748,1,1
2026-03-02 00:50:23.840,668.750,1186,29.8,17.3,0,0,665846,1,1
2026-03-02 00:50:23.941,668.851,1184,29.2,17.3,0,0,665949,1,1
2026-03-02 00:50:24.041,668.951,1178,29.2,17.3,0,0,666046,1,1
2026-03-02 00:50:24.142,669.052,1181,29.2,17.3,0,0,666148,1,1
2026-03-02 00:50:24.242,669.152,1176,29.2,16.9,0,0,666247,1,1
2026-03-02 00:50:24.343,669.253,1172,29.2,16.9,0,0,666349,1,1
